Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007]
Argentina,ARG,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,591,..,..,..,..,591,..,..,..,..,591
Argentina,ARG,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,2690269.5,..,..,..
Argentina,ARG,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,55032.20313,..,..,..
Argentina,ARG,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,..,..,..,..,..,..,..,..,..,..,..,1605.261963,..,..,..
Argentina,ARG,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,0.834393435,..,..,..
Argentina,ARG,Agricultural land (sq. km),AG.LND.AGRI.K2,..,..,..,1487680,1487000,1487000,1487000,1487000,1491990,1492540,1482810,1474810,1437920,1442610,1440330
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,..,54.3605596541808,54.3357121193851,54.3357121193851,54.3357121193851,54.3357121193851,54.5180491761946,54.5381464469852,54.1826074564529,53.8902835176801,52.5423047550143,52.7136796641198,52.6303673415696
Argentina,ARG,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,0.058473062,..,..,..
Argentina,ARG,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,..,..,..,..,..,..,..,..,..,..,..,22906.61719,..,..,..
Armenia,ARM,Forest area (sq. km),AG.LND.FRST.K2,..,3284.7,3286.8,3288.9,3291,3293.1,3295.2,3297.28,3299.36,3301.44,3303.52,3305.6,3307.68,3309.76,3311.84
Armenia,ARM,Forest area (% of land area),AG.LND.FRST.ZS,..,11.5374077976818,11.5447839831401,11.5521601685985,11.5595363540569,11.5669125395153,11.5742887249737,11.5815946610467,11.5889005971198,11.5962065331928,11.6035124692659,11.610818405339,11.618124341412,11.6254302774851,11.6327362135581
Armenia,ARM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,562,..,..,..,..,562,..,..,..,..,562
Armenia,ARM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Agricultural land (sq. km),AG.LND.AGRI.K2,..,..,..,16773,16761,16768,16767,16807,16830,16830,16981,17350,17463,17488,17519
Armenia,ARM,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,..,58.9146469968388,58.872497365648,58.8970846505093,58.8935721812434,59.0340709518792,59.1148577449947,59.1148577449947,59.6452406041447,60.9413417632596,61.3382507903056,61.4260625219529,61.5349490691956
Armenia,ARM,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Forest area (sq. km),AG.LND.FRST.K2,..,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
Aruba,ABW,Forest area (% of land area),AG.LND.FRST.ZS,..,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333
Aruba,ABW,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,9.008321762,..,..,..
Aruba,ABW,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,172.8477478,..,..,..
Aruba,ABW,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,..,..,..,..,..,..,..,..,..,..,..,8.57979393,..,..,..
Aruba,ABW,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,2.352464008,..,..,..
Aruba,ABW,Agricultural land (sq. km),AG.LND.AGRI.K2,..,..,..,20,20,20,20,20,20,20,20,20,20,20,20
Aruba,ABW,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,..,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111
Aruba,ABW,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,4.717903532,..,..,..
Aruba,ABW,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,..,..,..,..,..,..,..,..,..,..,..,4.278098583,..,..,..
Australia,AUS,Forest area (sq. km),AG.LND.FRST.K2,..,1340051,1340051,1340051,1340174,1340372,1330945,1323848.2,1316751.4,1309654.6,1302557.8,1295461,1297729,1299997,1302265
Australia,AUS,Forest area (% of land area),AG.LND.FRST.ZS,..,17.4213145571644,17.4213145571644,17.4213145571644,17.4229136169693,17.4254877132405,17.3248245968004,17.232446012262,17.1400674277235,17.047688843185,16.9553102586465,16.862931674108,16.8924540827617,16.9219764914153,16.951498900069
Australia,AUS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,534,..,..,..,..,534,..,..,..,..,534
Australia,AUS,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,7641564.5,..,..,..
Australia,AUS,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,36745.70313,..,..,..
Australia,AUS,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,..,..,..,..,..,..,..,..,..,..,..,1739.064575,..,..,..
Australia,AUS,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,0.577938848,..,..,..
Australia,AUS,Agricultural land (sq. km),AG.LND.AGRI.K2,..,..,..,3588950,3718370,3426020,3481190,3744230,3717750,3870760,3961210,3763720,3842570,3892880,3983555
Australia,AUS,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,..,46.6580950127535,48.3406179391109,44.5399257932247,45.3144240657095,48.7383986566523,48.3937102169923,50.3854314463116,51.5628132199992,48.9920987204353,50.0184840477461,50.6733660492301,51.8536766332999
Australia,AUS,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,0.022649053,..,..,..
Australia,AUS,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,..,..,..,..,..,..,..,..,..,..,..,44375.9375,..,..,..
Austria,AUT,Forest area (sq. km),AG.LND.FRST.K2,..,38991.5,38955.6,38919.7,38883.8,38847.9,38811.9,38775.92,38739.94,38703.96,38667.98,38632,38606.94,38581.88,38556.82
Austria,AUT,Forest area (% of land area),AG.LND.FRST.ZS,..,47.2509694619486,47.2074648570044,47.1639602520601,47.1204556471159,47.0769510421716,47.0333252544838,46.9880154623559,46.9398650204166,46.8832037212007,46.8356487930137,46.7864020055467,46.7520889340987,46.7217418682942,46.6913948024898
Austria,AUT,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,1110,..,..,..,..,1110,..,..,..,..,1110
Austria,AUT,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Agricultural land (sq. km),AG.LND.AGRI.K2,..,..,..,26528.3,26546.2,26701.7,27184.5,27142,27164,27352,27573,27792,27950,28094,28301
Austria,AUT,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,..,32.1477217644207,32.1694134755211,32.3578526417838,32.9429229277751,32.8902245434606,32.913693036556,33.1322528284517,33.3971245503325,33.6583061849802,33.8467872799051,34.0211678655332,34.2718399573736
Austria,AUT,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Forest area (sq. km),AG.LND.FRST.K2,..,11317.7,11202.4,11087.1495,10971.848,10874.752,10778.8697,10688.085,10597.3,10506.515,10415.731,10324.9459,10279.671,10234.397,10189.122
Azerbaijan,AZE,Forest area (% of land area),AG.LND.FRST.ZS,..,13.6928642291964,13.5533670481767,13.4139297553657,13.2731460646972,13.1544115156647,13.0395336486699,12.9297085757836,12.8205035144388,12.7108265382661,12.6009956689008,12.4914657133178,12.441808477161,12.3862623597613,12.3311694441419
Azerbaijan,AZE,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,447,..,..,..,..,447,..,..,..,..,447
Azerbaijan,AZE,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Agricultural land (sq. km),AG.LND.AGRI.K2,..,..,..,47795,47775,47730,47698,47697,47698,47683,47687,47668,47573,47567,47565
Azerbaijan,AZE,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,..,57.8253926004791,57.7956013645932,57.7355751784202,57.7017529003303,57.7005431692535,57.7045451795933,57.6870962278303,57.691935444845,57.6703445605885,57.5790951562538,57.5683493289119,57.5645354536543
Azerbaijan,AZE,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Forest area (sq. km),AG.LND.FRST.K2,..,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6
"Bahamas, The",BHS,Forest area (% of land area),AG.LND.FRST.ZS,..,50.9350649350649,50.9350649350649,50.9350649350649,50.9350649350649,50.9350649350649,50.9350649350649,50.9350649350649,50.9350649350649,50.9350649350649,50.9350649350649,50.9350649350649,50.9350649350649,50.9350649350649,50.9350649350649
"Bahamas, The",BHS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,1292,..,..,..,..,1292,..,..,..,..,1292
"Bahamas, The",BHS,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,12245.5166,..,..,..
"Bahamas, The",BHS,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,425.8963623,..,..,..
"Bahamas, The",BHS,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,..,..,..,..,..,..,..,..,..,..,..,121.8844757,..,..,..
"Bahamas, The",BHS,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,51.94091974,..,..,..
"Bahamas, The",BHS,Agricultural land (sq. km),AG.LND.AGRI.K2,..,..,..,140,140,140,140,140,140,140,140,150,150,130,130
"Bahamas, The",BHS,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,..,1.3986013986014,1.3986013986014,1.3986013986014,1.3986013986014,1.3986013986014,1.3986013986014,1.3986013986014,1.3986013986014,1.4985014985015,1.4985014985015,1.2987012987013,1.2987012987013
